,UserID,cart,category,content,default,error,home,iroa,lorigreiner,mys,product,product-listing-category,product-listing-custom,product-listing-search,productNotFound,shoplive,signupcomplete,wishlist,conversion
1372,8.266916165255622e+18,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0
1373,1.6632998220246397e+18,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0
1374,6.585362681326538e+18,2,0,0,3,0,2,0,0,0,10,2,0,0,0,0,0,0,1
1375,6.169322063619254e+18,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,8.569111512578623e+18,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
1377,1.584311794785259e+18,0,0,2,17,0,3,0,0,0,6,0,0,2,0,0,0,0,0
1378,4.695465339527179e+18,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1379,6.330177284849295e+18,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0
1380,6.463021978820955e+18,5,0,2,0,0,6,0,0,0,7,1,0,0,0,0,0,0,1
1381,5.4731483890586003e+17,1,0,0,1,0,1,0,0,0,6,8,0,2,0,0,0,0,0
1382,1.6421048112631585e+18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1383,3.1483628772495273e+18,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1384,3.903915698826443e+18,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1385,6.885254790301047e+18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1386,8.28179908653101e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1387,6.314634334778668e+18,1,0,0,1,0,5,8,0,0,11,0,0,0,2,0,0,0,1
1388,5.284345888918722e+18,0,0,6,4,0,3,2,0,0,3,7,0,0,0,0,0,0,0
1389,7.479471650804917e+18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1390,1.911530554496432e+18,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
1391,7.14844031168945e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,6.403271474754409e+17,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0
1393,7.36169805839375e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,6.55661709277107e+18,0,0,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0
1395,2.7890470390014746e+18,0,0,3,0,0,2,7,0,0,5,1,0,0,0,0,0,0,0
1396,3.8793370505044905e+18,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1397,1.5942144354590292e+18,0,0,3,0,0,1,0,0,0,2,13,0,0,0,0,0,0,0
1398,1.3448374406882153e+18,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
1399,6.404945384688897e+18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,3.479095539560392e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401,8.558686460081343e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,7.656022573804637e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1403,8.023796995700395e+18,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0
1404,3.514763465068497e+18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1405,4.335903349279804e+18,11,0,9,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1
1406,7.512161107609576e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1407,4.152035651823539e+18,0,0,0,1,0,3,2,0,0,4,0,0,0,0,0,0,0,1
1408,8.55604402025326e+18,2,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1409,2.2273352043700652e+18,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
1410,7.899547305163861e+18,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0
1411,5.253039325906365e+18,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0
1412,2.532191253225183e+18,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0
1413,8.923253050215339e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1414,3.6823926240715283e+17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1415,5.353259057886925e+18,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0
1416,2.1606183539420613e+18,5,0,7,0,0,2,0,0,0,10,3,0,1,0,0,0,0,1
1417,4.700286146717041e+18,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0
1418,2.6835615487465974e+18,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1419,9.19365916578926e+18,6,0,9,3,0,5,0,0,0,10,1,0,1,0,0,0,0,1
1420,2.2165706632418447e+18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1421,8.994430503057687e+18,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1422,1.6564028099152392e+18,4,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,1
1423,2.2555119063565993e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1424,1.5528211144953915e+18,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1425,6.03824243381143e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1426,9.069102654764103e+18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1427,8.919141405571965e+18,0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0
1428,6.655617195323858e+18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1429,5.933133297662386e+17,5,0,0,0,0,0,0,0,0,19,23,0,0,0,0,0,0,0
1430,7.0556219479458e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1431,6.342371506656098e+18,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0
1432,6.760858409812352e+18,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1433,7.675185404406317e+18,2,0,8,7,0,14,8,0,0,31,18,0,0,0,0,0,0,0
1434,4.3647963574581165e+17,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
1435,2.8933460199627505e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1436,4.4064944871632543e+18,0,0,1,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0
1437,6.510653373510982e+18,0,0,0,1,0,1,0,0,0,2,2,0,3,0,0,0,0,0
1438,5.999855222657049e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1439,6.756175079996037e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,2.9478501202731366e+17,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1441,7.866273260669094e+18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1442,1.6090280155140685e+18,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0
1443,1.9070549766354447e+18,0,0,1,1,0,1,1,0,0,4,3,0,0,0,0,0,0,0
1444,5.429974976562216e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,7.205273160837278e+18,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1446,1.9663867283613601e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1447,3.5717239838666947e+18,0,0,0,0,0,2,5,0,0,0,1,0,1,0,0,0,0,0
1448,3.5779312160544845e+18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1449,5.820079467093015e+18,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
1450,1.2630928993352323e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1451,5.004573736677504e+18,0,0,1,5,0,1,3,0,0,7,0,0,0,0,0,0,0,0
1452,8.349145820134252e+18,0,0,0,3,0,4,0,0,0,1,1,0,0,0,0,0,0,0
1453,1.3861493798057695e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1454,2.6636207049965235e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1455,1.6314909357415648e+17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1456,3.963777698637161e+18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1457,2.8782494796395505e+18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1458,6.727579242066559e+18,7,0,3,1,0,1,0,0,0,25,2,0,0,0,0,0,0,1
1459,6.055331721094261e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1460,5.072471042644419e+18,0,0,1,1,0,0,30,0,0,9,0,0,0,0,0,0,0,0
1461,5.900888446671702e+18,0,0,0,14,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1462,8.832192555265358e+18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,7.399632657533858e+16,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
1464,2.4869848035899837e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1465,4.791422850181598e+18,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0
1466,1.7199350322797007e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1467,8.482718431136268e+18,2,0,2,0,0,0,0,0,0,5,4,0,2,0,0,0,0,1
1468,3.687585098435198e+18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1469,6.105132426109325e+17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,8.154091654852365e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1471,3.928053759874224e+18,0,0,3,0,0,8,0,0,0,11,8,0,0,0,0,0,0,0
1472,2.635504603597008e+18,1,0,1,3,0,0,0,0,0,5,3,0,0,0,0,0,0,1
1473,8.801302763051107e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1474,4.716216822527553e+18,2,0,0,2,0,4,0,0,0,5,0,0,0,0,0,0,0,1
1475,7.593545249790564e+18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1476,8.472990113303316e+18,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
1477,8.58554122171067e+18,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
1478,2.9233056044658447e+18,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1479,4.4576363521059533e+18,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1480,6.127603539657532e+18,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1481,4.971792093857154e+18,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1482,2.5630205173082573e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1483,2.687449375462685e+18,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
1484,4.840796349067e+18,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1485,3.1033369033999473e+18,0,0,6,0,0,1,0,0,0,3,7,0,2,0,0,0,0,0
1486,3.091294012229623e+18,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1487,5.064083221028241e+18,0,0,5,5,0,3,2,0,0,2,0,0,0,0,3,0,0,0
1488,6.505992738531109e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1489,9.871942316015116e+17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1490,5.343039210451111e+18,0,0,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0
1491,8.235606464871951e+18,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1492,1.6973110651867953e+18,0,0,4,0,0,4,0,0,0,4,5,0,2,0,0,0,0,0
1493,5.60171287855994e+18,0,0,2,0,0,2,0,0,0,3,2,0,2,0,0,0,0,0
1494,5.433249804012339e+18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1495,7.982239375324597e+18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1496,5.385964018327523e+18,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
1497,1.909839844426126e+18,0,0,6,0,0,0,0,0,0,3,7,0,9,0,0,0,0,0
1498,3.4379907613598126e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1499,6.191955572442441e+18,1,0,2,1,0,3,2,0,0,6,3,0,0,0,0,0,0,1
1500,2.201137465850259e+18,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1501,1.2991621859404396e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1502,4.5640207998893066e+18,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1503,2.4068382029711165e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,4.121338284743861e+18,0,0,2,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0
1505,1.1320133161736652e+18,0,0,1,0,0,2,4,0,0,12,6,0,0,0,3,0,0,0
1506,7.155481950368216e+18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1507,5.811337900706418e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1508,4.803567419741988e+18,0,0,0,0,0,1,0,0,0,10,3,0,0,0,0,0,0,0
1509,7.7888067650646e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1510,4.927312557383501e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,7.951715687298658e+18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1512,1.3976085378278994e+18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1513,3.084535058869752e+18,3,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
1514,7.296443856095411e+18,0,0,1,0,0,6,0,0,0,8,1,0,0,0,0,0,0,0
1515,4.519845859321576e+18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1516,6.334115930632917e+18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1517,7.890653523414278e+18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1518,5.665170835446003e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1519,2.1802938461185976e+18,0,0,1,0,0,2,7,0,0,9,0,0,0,0,0,0,0,0
1520,1.7947055650130604e+18,0,0,4,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0
1521,4.588678112971974e+18,0,0,3,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0
1522,4.932180242163767e+18,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0
1523,8.402451093005647e+18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1524,5.142698828238312e+18,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1525,7.220699353994156e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,6.809178740381635e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,4.777981629116808e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1528,8.213169963796518e+18,9,0,4,0,0,3,0,0,0,7,0,0,0,0,10,0,0,1
1529,8.474525114345344e+18,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1530,4.0463390315117967e+18,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1531,5.856710667552761e+18,0,0,0,0,0,2,0,0,0,10,0,0,6,0,0,0,0,0
1532,8.808919338058545e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1533,1.9186645129721088e+18,5,0,0,1,0,1,5,0,0,14,2,0,1,0,0,0,0,0
1534,6.767310356581906e+18,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1535,1.1293436423468941e+18,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0
1536,7.253124185848831e+18,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1537,4.391349859398648e+18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1538,1.4774338337643914e+18,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0
1539,3.1785003247753846e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1540,7.609313009577776e+18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1541,7.735404647476173e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1542,8.930355053409774e+18,9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
1543,6.599628800699332e+18,0,0,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
1544,7.086836453388021e+18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1545,5.943006138126808e+18,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1546,2.1179843966628344e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1547,6.04768799304086e+18,0,0,13,0,0,3,0,0,0,34,9,0,0,0,0,0,0,0
1548,5.247388531139942e+18,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
1549,5.63425353532235e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,3.510590933761516e+18,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1551,8.825719251877034e+18,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1552,5.873897930106738e+17,0,0,0,0,0,1,0,0,0,6,8,0,0,0,0,0,0,0
1553,7.893989073226614e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1554,5.347485237015519e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,9.632585024214491e+17,1,0,1,3,0,2,4,0,0,2,1,0,1,0,0,0,0,0
1556,3.988251095857216e+18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1557,8.324428366607929e+18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1558,6.76627467194679e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1559,6.096519228407105e+18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1560,6.825002179297063e+18,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
1561,6.683632618829914e+18,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1562,4.741982651909155e+18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1563,2.5647941636370396e+18,0,0,0,28,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1564,6.86297673646313e+18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1565,7.125096687838951e+18,0,0,1,0,0,1,0,0,0,1,5,0,4,0,0,0,0,0
1566,3.9461084087802353e+18,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1567,9.085864245081871e+17,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
1568,7.00743683134933e+18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1569,4.664017067336368e+18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1570,2.704350041962519e+18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1571,3.4570227174680934e+18,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1572,4.286954337523153e+18,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
1573,4.595145072938903e+18,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1574,1.352857868035233e+17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1575,4.4602283123528653e+18,3,0,2,1,0,1,1,0,0,8,4,0,0,0,0,0,0,0
1576,4.237131195733142e+17,0,0,16,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1577,9.074897931237089e+17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1578,7.778348939070937e+18,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1579,2.184789623777479e+18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1580,8.00940185941101e+18,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1581,9.126605004961339e+18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582,2.750774876303998e+18,3,0,0,0,0,2,2,0,0,6,1,0,0,0,0,0,0,0
1583,3.2482145617077996e+18,0,0,1,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0
1584,8.057306231877669e+18,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0
1585,8.84534504160427e+17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1586,7.558761671839076e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1587,1.441726088610757e+18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1588,5.938941028225067e+18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1589,5.380430810974482e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1590,3.7406963843304955e+18,0,0,0,5,0,3,0,0,0,10,5,0,1,0,0,0,0,0
1591,6.489148630363704e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1592,3.053821088166238e+17,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1593,1.1978025115631793e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1594,3.5775742191610255e+18,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0
1595,3.7561164205714616e+18,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1596,1.7818703061965755e+18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1597,6.240280062554578e+18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1598,5.752684781395856e+18,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,1
1599,7.593795890721742e+18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1600,6.941608787601366e+18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1601,3.6591036595661594e+18,1,0,3,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1
1602,4.2302040483595136e+18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1603,6.022797922291239e+18,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1604,5.059600165091957e+18,0,0,18,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1605,3.651512866985138e+18,4,0,5,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0
1606,2.777594828754945e+18,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1607,1.1269817555198043e+18,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1608,3.255870619233467e+18,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
1609,6.732143965907302e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1610,4.661448605477203e+18,0,0,0,1,0,4,0,0,0,2,2,0,2,0,0,0,0,0
1611,7.105154937650465e+17,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0
1612,7.903333156529901e+18,0,0,7,0,0,3,22,0,0,18,1,0,0,0,0,0,0,0
1613,3.8561581560231547e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1614,9.043986668362716e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1615,4.500891432702096e+17,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1616,6.564534294355251e+18,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
1617,1.398657795093515e+18,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1618,7.464820466101259e+18,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1619,5.427194814581111e+18,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
1620,2.483611968951365e+18,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1621,7.376631572382466e+18,2,0,0,0,0,3,0,0,0,10,0,0,0,0,1,0,0,1
1622,4.6440055513490694e+17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,3.153810913550783e+18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1624,3.9400883310181555e+18,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1625,8.288247104941485e+18,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
1626,7.751468853748401e+18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1627,8.529879986349765e+18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1628,9.465779756673738e+16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1.1979465645779053e+17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,2.4854598341264317e+18,5,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
1631,2.575546480650792e+18,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
1632,9.130664952232567e+18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,3.052685935548797e+18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1634,8.164417991234275e+17,0,0,2,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0
1635,6.629503354457785e+18,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
1636,2.191811941951328e+18,0,0,0,0,0,2,0,0,0,17,0,0,20,0,0,0,0,0
1637,7.200479364372783e+18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1638,5.123571810176608e+17,0,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0
1639,2.4590175664546637e+18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1640,6.961449103551609e+18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1641,4.077005309457727e+18,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0
1642,2.8983593103637437e+18,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1
1643,3.0047844130113715e+18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,5.786343182589656e+18,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
1645,7.509272959409512e+18,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0
1646,7.860725046076586e+18,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0
1647,2.598502506493021e+18,1,0,1,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0
